Fecha aplicación,Año,Cod_Territorio,Nom_Territorio,Cantidad_dosis_aplicadas,fecha_corte
2021-11-21,2021,27,Chocó,369,2022-02-01
2021-11-21,2021,23,Córdoba,6474,2022-02-01
2021-11-21,2021,25,Cundinamarca,16276,2022-02-01
2021-11-21,2021,41,Huila,8866,2022-02-01
2021-11-21,2021,44,La Guajira,2036,2022-02-01
2021-11-21,2021,47,Magdalena,1270,2022-02-01
2021-11-21,2021,50,Meta,3578,2022-02-01
2021-11-21,2021,52,Nariño,2408,2022-02-01
2021-11-21,2021,54,Norte de Santander,4871,2022-02-01
2021-11-21,2021,86,Putumayo,482,2022-02-01
2021-11-21,2021,63,Quindío,1044,2022-02-01
2021-11-21,2021,66,Risaralda,4444,2022-02-01
2021-11-21,2021,88,San Andrés y Providencia,62,2022-02-01
2021-11-21,2021,68,Santander,6333,2022-02-01
2021-11-21,2021,70,Sucre,1706,2022-02-01
2021-11-21,2021,73,Tolima,4204,2022-02-01
2021-11-21,2021,76,Valle del Cauca,14054,2022-02-01
2021-11-21,2021,76109,Buenaventura,1131,2022-02-01
2021-11-21,2021,0,Privados,217,2022-02-01
2021-11-22,2021,91,Amazonas,413,2022-02-01
2021-11-22,2021,5,Antioquia,49437,2022-02-01
2021-11-22,2021,81,Arauca,2028,2022-02-01
2021-11-22,2021,8,Atlántico,12568,2022-02-01
2021-11-22,2021,8001,Barranquilla,17792,2022-02-01
2021-11-22,2021,11,Bogotá,47156,2022-02-01
2021-11-22,2021,13,Bolívar,5244,2022-02-01
2021-11-22,2021,13001,Cartagena,10609,2022-02-01
2021-11-22,2021,15,Boyacá,16942,2022-02-01
2021-11-22,2021,17,Caldas,7942,2022-02-01
2021-11-22,2021,18,Caquetá,2273,2022-02-01
2021-11-22,2021,85,Casanare,3673,2022-02-01
2021-11-22,2021,19,Cauca,10616,2022-02-01
2021-11-22,2021,20,Cesar,10604,2022-02-01
2021-11-22,2021,27,Chocó,1850,2022-02-01
2021-11-22,2021,23,Córdoba,16413,2022-02-01
2021-11-22,2021,25,Cundinamarca,31369,2022-02-01
2021-11-22,2021,94,Guainía,192,2022-02-01
2021-11-22,2021,95,Guaviare,1095,2022-02-01
2021-11-22,2021,41,Huila,5293,2022-02-01
2021-11-22,2021,44,La Guajira,8147,2022-02-01
2021-11-22,2021,47,Magdalena,9097,2022-02-01
2021-11-22,2021,47001,Santa Marta,7323,2022-02-01
2021-11-22,2021,50,Meta,6130,2022-02-01
2021-11-22,2021,52,Nariño,10311,2022-02-01
2021-11-22,2021,54,Norte de Santander,12055,2022-02-01
2021-11-22,2021,86,Putumayo,1855,2022-02-01
2021-11-22,2021,63,Quindío,5562,2022-02-01
2021-11-22,2021,66,Risaralda,6135,2022-02-01
2021-11-22,2021,88,San Andrés y Providencia,479,2022-02-01
2021-11-22,2021,68,Santander,21660,2022-02-01
2021-11-22,2021,70,Sucre,9346,2022-02-01
2021-11-22,2021,73,Tolima,10218,2022-02-01
2021-11-22,2021,76,Valle del Cauca,22160,2022-02-01
2021-11-22,2021,76109,Buenaventura,2206,2022-02-01
2021-11-22,2021,97,Vaupés,15,2022-02-01
2021-11-22,2021,99,Vichada,180,2022-02-01
2021-11-22,2021,0,Privados,14065,2022-02-01
2021-11-23,2021,91,Amazonas,372,2022-02-01
2021-11-23,2021,5,Antioquia,51474,2022-02-01
2021-11-23,2021,81,Arauca,2498,2022-02-01
2021-11-23,2021,8,Atlántico,10791,2022-02-01
2021-11-23,2021,8001,Barranquilla,14201,2022-02-01
2021-11-23,2021,11,Bogotá,49383,2022-02-01
2021-11-23,2021,13,Bolívar,7066,2022-02-01
2021-11-23,2021,13001,Cartagena,11646,2022-02-01
2021-11-23,2021,15,Boyacá,11344,2022-02-01
2021-11-23,2021,17,Caldas,8562,2022-02-01
2021-11-23,2021,18,Caquetá,2606,2022-02-01
2021-11-23,2021,85,Casanare,4220,2022-02-01
2021-11-23,2021,19,Cauca,8222,2022-02-01
2021-11-23,2021,20,Cesar,11295,2022-02-01
2021-11-23,2021,27,Chocó,2853,2022-02-01
2021-11-23,2021,23,Córdoba,16643,2022-02-01
2021-11-23,2021,25,Cundinamarca,27020,2022-02-01
2021-11-23,2021,94,Guainía,125,2022-02-01
2021-11-23,2021,95,Guaviare,771,2022-02-01
2021-11-23,2021,41,Huila,12953,2022-02-01
2021-11-23,2021,44,La Guajira,7954,2022-02-01
2021-11-23,2021,47,Magdalena,8757,2022-02-01
2021-11-23,2021,47001,Santa Marta,9071,2022-02-01
2021-11-23,2021,50,Meta,8424,2022-02-01
2021-11-23,2021,52,Nariño,12194,2022-02-01
2021-11-23,2021,54,Norte de Santander,12736,2022-02-01
2021-11-23,2021,86,Putumayo,1914,2022-02-01
2021-11-23,2021,63,Quindío,5444,2022-02-01
2021-11-23,2021,66,Risaralda,9961,2022-02-01
2021-11-23,2021,88,San Andrés y Providencia,444,2022-02-01
2021-11-23,2021,68,Santander,22589,2022-02-01
2021-11-23,2021,70,Sucre,9439,2022-02-01
2021-11-23,2021,73,Tolima,13291,2022-02-01
2021-11-23,2021,76,Valle del Cauca,24395,2022-02-01
2021-11-23,2021,76109,Buenaventura,1824,2022-02-01
2021-11-23,2021,97,Vaupés,17,2022-02-01
2021-11-23,2021,99,Vichada,170,2022-02-01
2021-11-23,2021,0,Privados,165,2022-02-01
2021-11-24,2021,91,Amazonas,700,2022-02-01
2021-11-24,2021,5,Antioquia,55334,2022-02-01
2021-11-24,2021,81,Arauca,2512,2022-02-01
2021-11-24,2021,8,Atlántico,10812,2022-02-01
2021-11-24,2021,8001,Barranquilla,14921,2022-02-01
2021-11-24,2021,11,Bogotá,58805,2022-02-01
2021-11-24,2021,13,Bolívar,9120,2022-02-01
2021-11-24,2021,13001,Cartagena,9176,2022-02-01
2021-11-24,2021,15,Boyacá,9360,2022-02-01
2021-11-24,2021,17,Caldas,10318,2022-02-01
2021-11-24,2021,18,Caquetá,1644,2022-02-01
2021-11-24,2021,85,Casanare,3400,2022-02-01
2021-11-24,2021,19,Cauca,6465,2022-02-01
2021-11-24,2021,20,Cesar,9911,2022-02-01
2021-11-24,2021,27,Chocó,4227,2022-02-01
2021-11-24,2021,23,Córdoba,15990,2022-02-01
2021-11-24,2021,25,Cundinamarca,6776,2022-02-01
2021-11-24,2021,94,Guainía,139,2022-02-01
2021-11-24,2021,95,Guaviare,647,2022-02-01
2021-11-24,2021,41,Huila,10028,2022-02-01
2021-11-24,2021,44,La Guajira,7054,2022-02-01
2021-11-24,2021,47,Magdalena,8189,2022-02-01
2021-11-24,2021,47001,Santa Marta,8822,2022-02-01
2021-11-24,2021,50,Meta,7629,2022-02-01
2021-11-24,2021,52,Nariño,12263,2022-02-01
2021-11-24,2021,54,Norte de Santander,14013,2022-02-01
2021-11-24,2021,86,Putumayo,1706,2022-02-01
2021-11-24,2021,63,Quindío,6230,2022-02-01
2021-11-24,2021,66,Risaralda,7678,2022-02-01
2021-11-24,2021,88,San Andrés y Providencia,517,2022-02-01
2021-11-24,2021,68,Santander,23257,2022-02-01
2021-11-24,2021,70,Sucre,11191,2022-02-01
2021-11-24,2021,73,Tolima,11607,2022-02-01
2021-11-24,2021,76,Valle del Cauca,45377,2022-02-01
2021-11-24,2021,76109,Buenaventura,1947,2022-02-01
2021-11-24,2021,97,Vaupés,2,2022-02-01
2021-11-24,2021,99,Vichada,223,2022-02-01
2021-11-24,2021,0,Privados,1171,2022-02-01
2021-11-25,2021,91,Amazonas,646,2022-02-01
2021-11-25,2021,5,Antioquia,46494,2022-02-01
2021-11-25,2021,81,Arauca,2397,2022-02-01
2021-11-25,2021,8,Atlántico,10661,2022-02-01
2021-11-25,2021,8001,Barranquilla,15195,2022-02-01
2021-11-25,2021,11,Bogotá,53870,2022-02-01
2021-11-25,2021,13,Bolívar,8079,2022-02-01
2021-11-25,2021,13001,Cartagena,10590,2022-02-01
2021-11-25,2021,15,Boyacá,4385,2022-02-01
2021-11-25,2021,17,Caldas,10787,2022-02-01
2021-11-25,2021,18,Caquetá,2333,2022-02-01
2021-11-25,2021,85,Casanare,3907,2022-02-01
2021-11-25,2021,19,Cauca,5956,2022-02-01
2021-11-25,2021,20,Cesar,10564,2022-02-01
2021-11-25,2021,27,Chocó,1806,2022-02-01
2021-11-25,2021,23,Córdoba,15727,2022-02-01
2021-11-25,2021,25,Cundinamarca,33721,2022-02-01
2021-11-25,2021,94,Guainía,175,2022-02-01
2021-11-25,2021,95,Guaviare,592,2022-02-01
2021-11-25,2021,41,Huila,10697,2022-02-01
2021-11-25,2021,44,La Guajira,7491,2022-02-01
2021-11-25,2021,47,Magdalena,9482,2022-02-01
2021-11-25,2021,47001,Santa Marta,8847,2022-02-01
2021-11-25,2021,50,Meta,6617,2022-02-01
2021-11-25,2021,52,Nariño,11698,2022-02-01
2021-11-25,2021,54,Norte de Santander,13206,2022-02-01
2021-11-25,2021,86,Putumayo,1937,2022-02-01
2021-11-25,2021,63,Quindío,6426,2022-02-01
2021-11-25,2021,66,Risaralda,7938,2022-02-01
2021-11-25,2021,88,San Andrés y Providencia,613,2022-02-01
2021-11-25,2021,68,Santander,20046,2022-02-01
2021-11-25,2021,70,Sucre,5927,2022-02-01
2021-11-25,2021,73,Tolima,9804,2022-02-01
2021-11-25,2021,76,Valle del Cauca,36432,2022-02-01
2021-11-25,2021,76109,Buenaventura,1708,2022-02-01
2021-11-25,2021,97,Vaupés,697,2022-02-01
2021-11-25,2021,99,Vichada,349,2022-02-01
2021-11-25,2021,0,Privados,2228,2022-02-01
2021-11-26,2021,91,Amazonas,425,2022-02-01
2021-11-26,2021,5,Antioquia,51520,2022-02-01
2021-11-26,2021,81,Arauca,2500,2022-02-01
2021-11-26,2021,8,Atlántico,8864,2022-02-01
2021-11-26,2021,8001,Barranquilla,12508,2022-02-01
2021-11-26,2021,11,Bogotá,51627,2022-02-01
2021-11-26,2021,13,Bolívar,7489,2022-02-01
2021-11-26,2021,13001,Cartagena,9410,2022-02-01
2021-11-26,2021,15,Boyacá,13485,2022-02-01
2021-11-26,2021,17,Caldas,10591,2022-02-01
2021-11-26,2021,18,Caquetá,2502,2022-02-01
2021-11-26,2021,85,Casanare,3074,2022-02-01
2021-11-26,2021,19,Cauca,10065,2022-02-01
2021-11-26,2021,20,Cesar,9192,2022-02-01
2021-11-26,2021,27,Chocó,2331,2022-02-01
2021-11-26,2021,23,Córdoba,12359,2022-02-01
2021-11-26,2021,25,Cundinamarca,11562,2022-02-01
2021-11-26,2021,94,Guainía,110,2022-02-01
2021-11-26,2021,95,Guaviare,1047,2022-02-01
2021-11-26,2021,41,Huila,6399,2022-02-01
2021-11-26,2021,44,La Guajira,7029,2022-02-01
2021-11-26,2021,47,Magdalena,6651,2022-02-01
2021-11-26,2021,47001,Santa Marta,7849,2022-02-01
2021-11-26,2021,50,Meta,8397,2022-02-01
2021-11-26,2021,52,Nariño,57479,2022-02-01
2021-11-26,2021,54,Norte de Santander,13400,2022-02-01
2021-11-26,2021,86,Putumayo,1729,2022-02-01
2021-11-26,2021,63,Quindío,4294,2022-02-01
2021-11-26,2021,66,Risaralda,6730,2022-02-01
2021-11-26,2021,88,San Andrés y Providencia,528,2022-02-01
2021-11-26,2021,68,Santander,15946,2022-02-01
2021-11-26,2021,70,Sucre,5275,2022-02-01
2021-11-26,2021,73,Tolima,14553,2022-02-01
2021-11-26,2021,76,Valle del Cauca,28025,2022-02-01
2021-11-26,2021,76109,Buenaventura,2163,2022-02-01
2021-11-26,2021,97,Vaupés,5,2022-02-01
2021-11-26,2021,99,Vichada,312,2022-02-01
2021-11-26,2021,0,Privados,178,2022-02-01
2021-11-27,2021,91,Amazonas,287,2022-02-01
2021-11-27,2021,5,Antioquia,38430,2022-02-01
2021-11-27,2021,81,Arauca,1211,2022-02-01
2021-11-27,2021,8,Atlántico,6252,2022-02-01
2021-11-27,2021,8001,Barranquilla,12835,2022-02-01
2021-11-27,2021,11,Bogotá,57921,2022-02-01
2021-11-27,2021,13,Bolívar,5439,2022-02-01
2021-11-27,2021,13001,Cartagena,8127,2022-02-01
2021-11-27,2021,15,Boyacá,7571,2022-02-01
2021-11-27,2021,17,Caldas,8806,2022-02-01
2021-11-27,2021,18,Caquetá,1564,2022-02-01
2021-11-27,2021,85,Casanare,2620,2022-02-01
2021-11-27,2021,19,Cauca,6977,2022-02-01
2021-11-27,2021,20,Cesar,8737,2022-02-01
2021-11-27,2021,27,Chocó,888,2022-02-01
2021-11-27,2021,23,Córdoba,11028,2022-02-01
2021-11-27,2021,25,Cundinamarca,23520,2022-02-01
2021-11-27,2021,94,Guainía,17,2022-02-01
2021-11-27,2021,95,Guaviare,208,2022-02-01
2021-11-27,2021,41,Huila,7653,2022-02-01
2021-11-27,2021,44,La Guajira,3494,2022-02-01
2021-11-27,2021,47,Magdalena,4544,2022-02-01
2021-11-27,2021,47001,Santa Marta,4749,2022-02-01
2021-11-27,2021,50,Meta,6350,2022-02-01
2021-11-27,2021,52,Nariño,8412,2022-02-01
2021-11-27,2021,54,Norte de Santander,13028,2022-02-01
2021-11-27,2021,86,Putumayo,699,2022-02-01
2021-11-27,2021,63,Quindío,3024,2022-02-01
2021-11-27,2021,66,Risaralda,2604,2022-02-01
2021-11-27,2021,88,San Andrés y Providencia,267,2022-02-01
2021-11-27,2021,68,Santander,11145,2022-02-01
2021-11-27,2021,70,Sucre,5746,2022-02-01
2021-11-27,2021,73,Tolima,13004,2022-02-01
2021-11-27,2021,76,Valle del Cauca,30316,2022-02-01
2021-11-27,2021,76109,Buenaventura,1480,2022-02-01
2021-11-27,2021,99,Vichada,187,2022-02-01
2021-11-27,2021,0,Privados,153,2022-02-01
2021-11-28,2021,91,Amazonas,566,2022-02-01
2021-11-28,2021,5,Antioquia,24707,2022-02-01
2021-11-28,2021,81,Arauca,475,2022-02-01
2021-11-28,2021,8,Atlántico,3672,2022-02-01
2021-11-28,2021,8001,Barranquilla,9682,2022-02-01
2021-11-28,2021,11,Bogotá,48038,2022-02-01
2021-11-28,2021,13,Bolívar,2851,2022-02-01
2021-11-28,2021,13001,Cartagena,283,2022-02-01
2021-11-28,2021,15,Boyacá,8119,2022-02-01
2021-11-28,2021,17,Caldas,2544,2022-02-01
2021-11-28,2021,18,Caquetá,1218,2022-02-01
2021-11-28,2021,85,Casanare,1396,2022-02-01
2021-11-28,2021,19,Cauca,1224,2022-02-01
2021-11-28,2021,20,Cesar,2015,2022-02-01
2021-11-28,2021,27,Chocó,457,2022-02-01
2021-11-28,2021,23,Córdoba,4828,2022-02-01
2021-11-28,2021,25,Cundinamarca,13209,2022-02-01
2021-11-28,2021,94,Guainía,64,2022-02-01
2021-11-28,2021,41,Huila,6565,2022-02-01
2021-11-28,2021,44,La Guajira,779,2022-02-01
2021-11-28,2021,47,Magdalena,906,2022-02-01
2021-11-28,2021,50,Meta,7147,2022-02-01
2021-11-28,2021,52,Nariño,2516,2022-02-01
2021-11-28,2021,54,Norte de Santander,3404,2022-02-01
2021-11-28,2021,86,Putumayo,653,2022-02-01
2021-11-28,2021,63,Quindío,279,2022-02-01
2021-11-28,2021,66,Risaralda,10107,2022-02-01
2021-11-28,2021,88,San Andrés y Providencia,245,2022-02-01
2021-11-28,2021,68,Santander,5889,2022-02-01
2021-11-28,2021,70,Sucre,2794,2022-02-01
2021-11-28,2021,73,Tolima,5322,2022-02-01
2021-11-28,2021,76,Valle del Cauca,12904,2022-02-01
2021-11-28,2021,76109,Buenaventura,1266,2022-02-01
2021-11-28,2021,99,Vichada,324,2022-02-01
2021-11-28,2021,0,Privados,136,2022-02-01
2021-11-29,2021,91,Amazonas,259,2022-02-01
2021-11-29,2021,5,Antioquia,42353,2022-02-01
2021-11-29,2021,81,Arauca,2490,2022-02-01
2021-11-29,2021,8,Atlántico,12853,2022-02-01
2021-11-29,2021,8001,Barranquilla,13629,2022-02-01
2021-11-29,2021,11,Bogotá,65881,2022-02-01
2021-11-29,2021,13,Bolívar,6320,2022-02-01
2021-11-29,2021,13001,Cartagena,9864,2022-02-01
2021-11-29,2021,15,Boyacá,10886,2022-02-01
2021-11-29,2021,17,Caldas,7042,2022-02-01
2021-11-29,2021,18,Caquetá,2046,2022-02-01
2021-11-29,2021,85,Casanare,4622,2022-02-01
2021-11-29,2021,19,Cauca,7972,2022-02-01
2021-11-29,2021,20,Cesar,11800,2022-02-01
2021-11-29,2021,27,Chocó,3235,2022-02-01
2021-11-29,2021,23,Córdoba,13320,2022-02-01
2021-11-29,2021,25,Cundinamarca,25000,2022-02-01
2021-11-29,2021,94,Guainía,171,2022-02-01
2021-11-29,2021,95,Guaviare,820,2022-02-01
2021-11-29,2021,41,Huila,6086,2022-02-01
2021-11-29,2021,44,La Guajira,8619,2022-02-01
2021-11-29,2021,47,Magdalena,7813,2022-02-01
2021-11-29,2021,47001,Santa Marta,8252,2022-02-01
2021-11-29,2021,50,Meta,6929,2022-02-01
2021-11-29,2021,52,Nariño,9548,2022-02-01
2021-11-29,2021,54,Norte de Santander,13101,2022-02-01
2021-11-29,2021,86,Putumayo,1930,2022-02-01
2021-11-29,2021,63,Quindío,4077,2022-02-01
2021-11-29,2021,66,Risaralda,8687,2022-02-01
2021-11-29,2021,88,San Andrés y Providencia,421,2022-02-01
2021-11-29,2021,68,Santander,17040,2022-02-01
2021-11-29,2021,70,Sucre,5361,2022-02-01
2021-11-29,2021,73,Tolima,10947,2022-02-01
2021-11-29,2021,76,Valle del Cauca,27698,2022-02-01
2021-11-29,2021,76109,Buenaventura,1459,2022-02-01
2021-11-29,2021,97,Vaupés,296,2022-02-01
2021-11-29,2021,99,Vichada,384,2022-02-01
2021-11-29,2021,0,Privados,3650,2022-02-01
2021-11-30,2021,91,Amazonas,1062,2022-02-01
2021-11-30,2021,5,Antioquia,40303,2022-02-01
2021-11-30,2021,81,Arauca,2718,2022-02-01
2021-11-30,2021,8,Atlántico,10121,2022-02-01
2021-11-30,2021,8001,Barranquilla,15289,2022-02-01
2021-11-30,2021,11,Bogotá,60674,2022-02-01
2021-11-30,2021,13,Bolívar,6800,2022-02-01
2021-11-30,2021,13001,Cartagena,13191,2022-02-01
2021-11-30,2021,15,Boyacá,7720,2022-02-01
2021-11-30,2021,17,Caldas,9151,2022-02-01
2021-11-30,2021,18,Caquetá,3159,2022-02-01
2021-11-30,2021,85,Casanare,4679,2022-02-01
2021-11-30,2021,19,Cauca,6320,2022-02-01
2021-11-30,2021,20,Cesar,11136,2022-02-01
2021-11-30,2021,27,Chocó,4281,2022-02-01
2021-11-30,2021,23,Córdoba,17460,2022-02-01
2021-11-30,2021,25,Cundinamarca,18619,2022-02-01
2021-11-30,2021,94,Guainía,642,2022-02-01
2021-11-30,2021,95,Guaviare,700,2022-02-01
2021-11-30,2021,41,Huila,6497,2022-02-01
2021-11-30,2021,44,La Guajira,8171,2022-02-01
2021-11-30,2021,47,Magdalena,7178,2022-02-01
2021-11-30,2021,47001,Santa Marta,7046,2022-02-01
2021-11-30,2021,50,Meta,11073,2022-02-01
2021-11-30,2021,52,Nariño,10818,2022-02-01
2021-11-30,2021,54,Norte de Santander,13703,2022-02-01
2021-11-30,2021,86,Putumayo,2046,2022-02-01
2021-11-30,2021,63,Quindío,5461,2022-02-01
2021-11-30,2021,66,Risaralda,8548,2022-02-01
2021-11-30,2021,88,San Andrés y Providencia,264,2022-02-01
2021-11-30,2021,68,Santander,19079,2022-02-01
2021-11-30,2021,70,Sucre,24858,2022-02-01
2021-11-30,2021,73,Tolima,13540,2022-02-01
2021-11-30,2021,76,Valle del Cauca,57997,2022-02-01
2021-11-30,2021,76109,Buenaventura,1951,2022-02-01
2021-11-30,2021,97,Vaupés,23,2022-02-01
2021-11-30,2021,99,Vichada,960,2022-02-01
2021-11-30,2021,0,Privados,44,2022-02-01
2021-12-01,2021,91,Amazonas,279,2022-02-01
2021-12-01,2021,5,Antioquia,37155,2022-02-01
2021-12-01,2021,81,Arauca,2583,2022-02-01
2021-12-01,2021,8,Atlántico,9687,2022-02-01
2021-12-01,2021,8001,Barranquilla,12447,2022-02-01
2021-12-01,2021,11,Bogotá,64752,2022-02-01
2021-12-01,2021,13,Bolívar,7236,2022-02-01
2021-12-01,2021,13001,Cartagena,8429,2022-02-01
2021-12-01,2021,15,Boyacá,7855,2022-02-01
2021-12-01,2021,17,Caldas,8640,2022-02-01
2021-12-01,2021,18,Caquetá,1733,2022-02-01
2021-12-01,2021,85,Casanare,2821,2022-02-01
2021-12-01,2021,19,Cauca,5631,2022-02-01
2021-12-01,2021,20,Cesar,9800,2022-02-01
2021-12-01,2021,27,Chocó,3020,2022-02-01
2021-12-01,2021,23,Córdoba,16636,2022-02-01
2021-12-01,2021,25,Cundinamarca,14066,2022-02-01
2021-12-01,2021,94,Guainía,125,2022-02-01
2021-12-01,2021,95,Guaviare,603,2022-02-01
2021-12-01,2021,41,Huila,6036,2022-02-01
2021-12-01,2021,44,La Guajira,5293,2022-02-01
2021-12-01,2021,47,Magdalena,8363,2022-02-01
2021-12-01,2021,47001,Santa Marta,6675,2022-02-01
2021-12-01,2021,50,Meta,6451,2022-02-01
2021-12-01,2021,52,Nariño,11118,2022-02-01
2021-12-01,2021,54,Norte de Santander,11418,2022-02-01
2021-12-01,2021,86,Putumayo,1650,2022-02-01
2021-12-01,2021,63,Quindío,3545,2022-02-01
2021-12-01,2021,66,Risaralda,8548,2022-02-01
2021-12-01,2021,88,San Andrés y Providencia,419,2022-02-01
2021-12-01,2021,68,Santander,18712,2022-02-01
2021-12-01,2021,70,Sucre,4695,2022-02-01
2021-12-01,2021,73,Tolima,6428,2022-02-01
2021-12-01,2021,76,Valle del Cauca,50602,2022-02-01
2021-12-01,2021,76109,Buenaventura,1192,2022-02-01
2021-12-01,2021,97,Vaupés,45,2022-02-01
2021-12-01,2021,99,Vichada,494,2022-02-01
2021-12-01,2021,0,Privados,506,2022-02-01
2021-12-02,2021,91,Amazonas,339,2022-02-01
2021-12-02,2021,5,Antioquia,35464,2022-02-01
2021-12-02,2021,81,Arauca,2441,2022-02-01
2021-12-02,2021,8,Atlántico,7915,2022-02-01
2021-12-02,2021,8001,Barranquilla,10692,2022-02-01
2021-12-02,2021,11,Bogotá,59814,2022-02-01
2021-12-02,2021,13,Bolívar,6124,2022-02-01
2021-12-02,2021,13001,Cartagena,9370,2022-02-01
2021-12-02,2021,15,Boyacá,8101,2022-02-01
2021-12-02,2021,17,Caldas,8565,2022-02-01
2021-12-02,2021,18,Caquetá,1857,2022-02-01
2021-12-02,2021,85,Casanare,2742,2022-02-01
2021-12-02,2021,19,Cauca,7525,2022-02-01
2021-12-02,2021,20,Cesar,9106,2022-02-01
2021-12-02,2021,27,Chocó,2336,2022-02-01
2021-12-02,2021,23,Córdoba,15850,2022-02-01
2021-12-02,2021,25,Cundinamarca,23658,2022-02-01
2021-12-02,2021,94,Guainía,126,2022-02-01
2021-12-02,2021,95,Guaviare,544,2022-02-01
2021-12-02,2021,41,Huila,12980,2022-02-01
2021-12-02,2021,44,La Guajira,4868,2022-02-01
2021-12-02,2021,47,Magdalena,9623,2022-02-01
2021-12-02,2021,47001,Santa Marta,6487,2022-02-01
2021-12-02,2021,50,Meta,5556,2022-02-01
2021-12-02,2021,52,Nariño,10263,2022-02-01
2021-12-02,2021,54,Norte de Santander,8995,2022-02-01
2021-12-02,2021,86,Putumayo,1688,2022-02-01
2021-12-02,2021,63,Quindío,3624,2022-02-01
2021-12-02,2021,66,Risaralda,10232,2022-02-01
2021-12-02,2021,88,San Andrés y Providencia,430,2022-02-01
2021-12-02,2021,68,Santander,16025,2022-02-01
2021-12-02,2021,70,Sucre,6649,2022-02-01
2021-12-02,2021,73,Tolima,13964,2022-02-01
2021-12-02,2021,76,Valle del Cauca,38386,2022-02-01
2021-12-02,2021,76109,Buenaventura,1598,2022-02-01
2021-12-02,2021,97,Vaupés,603,2022-02-01
2021-12-02,2021,99,Vichada,335,2022-02-01
2021-12-02,2021,0,Privados,145,2022-02-01
2021-12-03,2021,91,Amazonas,264,2022-02-01
2021-12-03,2021,5,Antioquia,35439,2022-02-01
2021-12-03,2021,81,Arauca,2309,2022-02-01
2021-12-03,2021,8,Atlántico,7986,2022-02-01
2021-12-03,2021,8001,Barranquilla,8435,2022-02-01
2021-12-03,2021,11,Bogotá,62112,2022-02-01
2021-12-03,2021,13,Bolívar,7496,2022-02-01
2021-12-03,2021,13001,Cartagena,6529,2022-02-01
2021-12-03,2021,15,Boyacá,11373,2022-02-01
2021-12-03,2021,17,Caldas,6456,2022-02-01
2021-12-03,2021,18,Caquetá,1356,2022-02-01
2021-12-03,2021,85,Casanare,4009,2022-02-01
2021-12-03,2021,19,Cauca,5835,2022-02-01
2021-12-03,2021,20,Cesar,11911,2022-02-01
2021-12-03,2021,27,Chocó,2317,2022-02-01
2021-12-03,2021,23,Córdoba,15139,2022-02-01
2021-12-03,2021,25,Cundinamarca,25710,2022-02-01
2021-12-03,2021,94,Guainía,152,2022-02-01
2021-12-03,2021,95,Guaviare,462,2022-02-01
2021-12-03,2021,41,Huila,5731,2022-02-01
2021-12-03,2021,44,La Guajira,4463,2022-02-01
2021-12-03,2021,47,Magdalena,8733,2022-02-01
2021-12-03,2021,47001,Santa Marta,5497,2022-02-01
2021-12-03,2021,50,Meta,6053,2022-02-01
2021-12-03,2021,52,Nariño,11168,2022-02-01
2021-12-03,2021,54,Norte de Santander,13826,2022-02-01
2021-12-03,2021,86,Putumayo,1726,2022-02-01
2021-12-03,2021,63,Quindío,3431,2022-02-01
2021-12-03,2021,66,Risaralda,7221,2022-02-01
2021-12-03,2021,88,San Andrés y Providencia,346,2022-02-01
2021-12-03,2021,68,Santander,13179,2022-02-01
2021-12-03,2021,70,Sucre,5489,2022-02-01
2021-12-03,2021,73,Tolima,10096,2022-02-01
2021-12-03,2021,76,Valle del Cauca,23938,2022-02-01
2021-12-03,2021,76109,Buenaventura,1857,2022-02-01
2021-12-03,2021,97,Vaupés,34,2022-02-01
2021-12-03,2021,99,Vichada,439,2022-02-01
2021-12-04,2021,91,Amazonas,508,2022-02-01
2021-12-04,2021,5,Antioquia,27485,2022-02-01
2021-12-04,2021,81,Arauca,1227,2022-02-01
2021-12-04,2021,8,Atlántico,8871,2022-02-01
2021-12-04,2021,8001,Barranquilla,8980,2022-02-01
2021-12-04,2021,11,Bogotá,65553,2022-02-01
2021-12-04,2021,13,Bolívar,6296,2022-02-01
2021-12-04,2021,13001,Cartagena,5067,2022-02-01
2021-12-04,2021,15,Boyacá,3802,2022-02-01
2021-12-04,2021,17,Caldas,6091,2022-02-01
2021-12-04,2021,18,Caquetá,1122,2022-02-01
2021-12-04,2021,85,Casanare,3267,2022-02-01
2021-12-04,2021,19,Cauca,4288,2022-02-01
2021-12-04,2021,20,Cesar,3139,2022-02-01
2021-12-04,2021,27,Chocó,1080,2022-02-01
2021-12-04,2021,23,Córdoba,9192,2022-02-01
2021-12-04,2021,25,Cundinamarca,15262,2022-02-01
2021-12-04,2021,94,Guainía,45,2022-02-01
2021-12-04,2021,95,Guaviare,387,2022-02-01
2021-12-04,2021,41,Huila,8969,2022-02-01
2021-12-04,2021,44,La Guajira,1826,2022-02-01
2021-12-04,2021,47,Magdalena,5712,2022-02-01
2021-12-04,2021,47001,Santa Marta,4696,2022-02-01
2021-12-04,2021,50,Meta,2658,2022-02-01
2021-12-04,2021,52,Nariño,10042,2022-02-01
2021-12-04,2021,54,Norte de Santander,11135,2022-02-01
2021-12-04,2021,86,Putumayo,1125,2022-02-01
2021-12-04,2021,63,Quindío,2433,2022-02-01
2021-12-04,2021,66,Risaralda,6760,2022-02-01
2021-12-04,2021,88,San Andrés y Providencia,419,2022-02-01
2021-12-04,2021,68,Santander,10366,2022-02-01
